"hasName","animalType","sex","isIntact","monthsOld","breed1","breed2","isMix","color1","color2","outcome","size","life_span_low","life_span_high","price_low","price_high","adaptability","child_friendly","cat_dog_friendly","grooming","health_issues","intelligence","shedding_level"
"true","Dog","M","false","60","Australian Cattle Dog","","true","Black","White","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Dog","F","true","0","Chow Chow","","true","Gold","Black","Transfer","Medium","13","15","600","800","2","2","2","5","3","3","4"
"false","Cat","","","0","Domestic Shorthair","","true","Black","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","36","American Staffordshire Terrier","","true","Black Brindle","White","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Dog","M","false","12","Chihuahua Shorthair","","true","White","Brown","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Dog","M","false","1","Pit Bull","","true","White","Black","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","M","false","3","Domestic Shorthair","","true","Cream Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","12","Russian Blue","","true","Blue","White","Adoption","Medium","10","16","400","600","3","3","3","3","1","3","3"
"true","Dog","M","false","36","Miniature Schnauzer","","true","Silver","White","Return_to_owner","Small","12","14","600","1000","5","4","3","4","3","5","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","Blue","White","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","168","German Shepherd","","false","Sable","","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","144","Jack Russell Terrier","","true","White","Orange","Return_to_owner","Small","13","16","700","1000","5","4","2","2","3","2","5"
"false","Dog","F","false","24","Carolina Dog","","true","Tan","White","Transfer","Medium","12","14","800","1000","3","3","3","2","2","3","3"
"true","Dog","M","false","48","Chihuahua Shorthair","","true","Chocolate","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","60","Dachshund","","true","Black","Tan","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Cat","M","false","1","Domestic Shorthair","","false","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","7","Domestic Longhair","","true","Black","","Adoption","","","","","","","","","","","",""
"true","Cat","M","false","96","Domestic Medium Hair","","true","Brown Tabby","","Transfer","","","","","","","","","","","",""
"false","Dog","M","false","3","Labrador Retriever","Catahoula","false","Buff","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","60","Rat Terrier","","true","White","Brown","Adoption","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Cat","M","false","8","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","3","Domestic Shorthair","","true","Torbie","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","72","Domestic Shorthair","","true","Calico","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","5","Chow Chow","","true","Red","Black","Adoption","Medium","13","15","600","800","2","2","2","5","3","3","4"
"true","Dog","F","false","2","Black Mouth Cur","","true","Brown","","Adoption","Medium","12","18","300","500","3","3","2","2","2","3","2"
"false","Dog","M","false","4","Pit Bull","Boxer","false","Fawn","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","24","Yorkshire Terrier","","true","Brown","Black","Adoption","Small","12","16","600","1000","5","1","4","5","4","5","1"
"true","Dog","M","false","24","Australian Cattle Dog","","true","Brown Brindle","White","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","F","false","2","Pug","","true","Brown","","Adoption","Small","12","15","300","500","5","4","5","1","5","4","4"
"true","Cat","M","false","1","Domestic Medium Hair","","false","Brown Tabby","","Adoption","","","","","","","","","","","",""
"true","Dog","M","false","12","Great Dane","","false","Black","White","Return_to_owner","Giant","7","10","800","1200","3","4","3","1","4","4","3"
"true","Dog","F","false","24","American Staffordshire Terrier","","true","White","","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Cat","F","false","24","Domestic Shorthair","","true","Tortie","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","5","Chinese Sharpei","Labrador Retriever","false","Black","White","Transfer","Medium","8","10","1000","1200","3","1","3","3","5","4","1"
"true","Dog","F","false","4","Siberian Husky","German Shepherd","false","Tricolor","","Transfer","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"false","Cat","","","0","Domestic Medium Hair","","true","Brown Tabby","","Transfer","","","","","","","","","","","",""
"true","Dog","F","false","36","Labrador Retriever","German Shepherd","false","Tricolor","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","48","Pit Bull","","true","Brown Brindle","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","12","German Shepherd","","true","Brown","Black","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Cat","F","true","1","Domestic Shorthair","","true","Brown Tabby","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","1","Chihuahua Shorthair","","true","Brown","","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","12","Chesa Bay Retr","","true","Red","White","Euthanasia","Large","10","13","700","900","3","4","3","2","3","5","3"
"true","Cat","M","false","3","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","German Shepherd","","false","Black","Brown","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Cat","M","true","96","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Black Mouth Cur","","true","Yellow Brindle","","Return_to_owner","Medium","12","18","300","500","3","3","2","2","2","3","2"
"false","Dog","M","true","10","Chihuahua Shorthair","","true","Red","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","84","Labrador Retriever","","true","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","true","0","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","60","Belgian Sheepdog","","true","Sable","","Adoption","Large","12","14","1200","1400","5","4","5","3","3","5","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Cream Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","true","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","120","Australian Cattle Dog","","true","Tricolor","White","Return_to_owner","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","F","true","1","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","6","Chow Chow","German Shepherd","false","Black","","Adoption","Medium","13","15","600","800","2","2","2","5","3","3","4"
"false","Cat","M","true","0","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Rat Terrier","","true","White","Brown","Adoption","Small","15","18","300","500","5","5","4","1","3","2","4"
"false","Cat","M","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","24","Siamese","","true","Flame Point","","Return_to_owner","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Cat","M","false","6","Siamese","","true","Lynx Point","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Dog","F","true","36","Labrador Retriever","","true","Black","","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","2","Labrador Retriever","Spanish Water Dog","false","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","12","Staffordshire","","true","Black","White","Return_to_owner","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Dog","M","false","24","Dachshund","Chihuahua Shorthair","false","White","Tan","Adoption","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","M","false","24","Labrador Retriever","","true","Black","","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","12","Miniature Schnauzer","","true","Black","","Return_to_owner","Small","12","14","600","1000","5","4","3","4","3","5","1"
"true","Dog","M","false","1","Dachshund","","true","Sable","White","Adoption","Small","12","15","500","700","5","2","3","2","3","4","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","Blue","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","9","Dachshund","Australian Cattle Dog","false","Chocolate","Brown Merle","Transfer","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Cat","F","true","60","Domestic Shorthair","","true","Brown Tabby","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Chihuahua Shorthair","","true","Brown","","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","72","Border Collie","Parson Russell Terrier","false","Brown Brindle","White","Adoption","Medium","12","15","600","800","5","5","3","3","3","5","3"
"true","Dog","F","false","96","Miniature Poodle","","true","Cream","Black","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","M","false","12","Chihuahua Shorthair","","true","Tan","","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Dog","F","true","5","Labrador Retriever","Great Pyrenees","false","Tan","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","true","12","Chihuahua Shorthair","","true","White","","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","96","German Shepherd","","false","Brown","Black","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","96","Pit Bull","Labrador Retriever","false","Red","Black","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Blue","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","72","Manx","","true","Brown Tabby","","Transfer","Medium","12","14","200","400","5","4","5","3","1","5","3"
"true","Dog","F","false","24","Labrador Retriever","","true","Chocolate","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","true","36","Boxer","","true","Red","","Return_to_owner","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","3","Siberian Husky","","true","Cream","White","Return_to_owner","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"true","Dog","M","false","156","Jack Russell Terrier","","true","White","Brown","Adoption","Small","13","16","700","1000","5","4","2","2","3","2","5"
"true","Dog","M","false","11","Pit Bull","","true","White","Brown Brindle","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","9","Pit Bull","","true","Tan","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","F","false","2","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
